Brand Name,Confusible,label
Essenscents,G-PRAZ,u
Eye Glo Relief,Diclonac,u
Acecof,Roxime,u
Bactezole,Klomif,u
Olzitec,Rixan 20,u
Clofina,Zyrova 20,u
Sanoxime,Gotazo IV,u
Accetaxime,Qortisol,u
Lotadim,Biemefrin,u
Glimesaph T4,Zitabin-200,u
Essenscents,Livamin,u
Levesaph,Tigilyn,u
Cefohab,Strocit 4 mL,u
Huanopril,Sybromex,u
Bronchonov,Asvent,u
Angimet,Naabak,u
Norash,Zantol,u
XAMIOL,AFM,u
Avator,Welzpime 1000,u
Anplat,Goxy Inj,u
Xephyra 30,Xet 20,u
SUREF,Amapine V 5/160,u
Gabasyn,Zantol,u
Silgram,Medicol I-400,u
Stanis,Piperwell,u
Mucolyptus,Huanopril,u
Tacroz Forte,ARB,u
Andros,Zetron,u
Amlobloc Duo,Amtacil,u
Hepamedica,Healthcare Paracetamol (For Export Only),u
Flucopharm,Vancokin,u
Eracef-S,Anifer,u
Medzotam,Glyhart,u
Urogen,Parkimet CR,u
MON-G C,Euromycin,u
Brexi 0.5,Cistovent,u
Malapine-10,Roxime,u
Emizole,Naabak,u
Latosil,Triloupe,u
Ampic-500,Cefitrene 100,u
Sinustap,Medifortan-C Plus Zinc,u
Silbecor,Dimetapp DM Cold and Cough Elixir (Colour Free),u
Ibles,Amlobes,u
Medzotam,Ironse,u
Tractoban,Irebevex 150,u
AFM,Histacort,u
BRILIPAN-20,Bacracil,u
Haruvita,Naabak,u
Apcee,Medifortan-C Plus Zinc,u
Pemtero 500,Hepamedica,u
Ceftris,Relzin,u
Medzotam,Vertisaph-8,u
Syngly-4,Mucolyptus,u
Xylocare,Histakon,u
Regivell,Zerone-Sul,u
Preven-Z Gold,Vesogen,u
Gliflomet 500 + 5,Tacroz Forte,u
Forair 250 DPI,G-PRAZ,u
Preven-Z Gold,Ibles,u
Zeenate,MON-G C,u
Transderm-Nitro 5,Dorexcef,u
Risek 40,Gofuroxime,u
Amikate,Cosopt,u
Avator,Triloupe,u
Milgesic Forte,Atorsaph,u
Prozin,Haruvita,u
Malapine-10,Capeceen,u
Clavxytin,Levesaph,u
Saphylline,Neurophrine,u
Martham,Pantopraz IV,u
Parkimet CR,Apcee,u
Mucolyptus,Cosopt,u
Sofenac,Livamin,u
J-Tinib,Saphciferol-2000,u
Xylocare,Linesave,u
XAMIOL,Tiradol,u
Arcimet,Ekosart,u
Tractoban,Clonisaph-Inf,u
Essenscents,Tiradol,u
Twinrix Adult,Metdazid,u
Tractoban,Zerone-Sul,u
Prixanep-500,Platikon,u
EC-Vit,Risek 40,u
Ketroxen,Forair 250 DPI,u
Irbevex 300,Saphciferol-2000,u
Nervcedil,EC-Vit,u
Gastrosaph,Euromycin,u
Zolid Plus,Welzpime 1000,u
Essenscents,Fixcure,u
Anifer,Atussin,u
Cordizar,Lovaz,u
Relzin,Diakon MR,u
Robitussin EX,Muconil,u
Hepses,Telday H 80/12.5,u
Biemefrin,Krijenta,u
Zeenate,Kodex,u
Eye Glo Relief,Arcimet,u
Tractoban,Oxalivid 100,u
Glimesaph T4,Depamax,u
Astrofen,Pentaglobin,u
Pantin 40,Ecolide,u
Feravin,Lovaz,u
Ampic-500,Saphciferol-2000,u
Martham,BRILIPAN-20,u
Pantin 40,Genoxiclav,u
Gabasyn,Pantin 40,u
XOVIRAL,Udcapro,u
Essenscents,Trimevasc,u
Engerix B,Pranol,u
Endosine,Asvimol,u
Vancokin,Hycortil,u
SPIRE,Parabufen,u
Mucolyptus,Geozit,u
XAMIOL,Gliflomet 500 + 5,u
Zetron,Gabasaph-300,u
Sildiaz,EC-Vit,u
Hinuron-E,Goxy Inj,u
Geozit,Nebstyle 5,u
Prazkon,Amtacil,u
Glocare Plus,Onecure,u
Rondvit Plus C,Livamin,u
Muconil,Varivax,u
Livertiale,Silbecor,u
Mepracid 40,DAPA-5,u
Gompsul 750,Rifoxane,u
Cortef-250,XAMIOL,u
SPIRE,Uriflo-D,u
Carbastal,Beralipids,u
Zylura 80,Lotadim,u
Vancokin,Telday H 80/12.5,u
Ketomitab,Ironse,u
Hycortil,Strocit 4 mL,u
Rotoket,CIFREM,u
Zudicort,Julitam I.V.,u
Klomif,Enervon C,u
Flucopharm,Emepraz-40,u
Diflu,Sanoxime,u
Dafenac,Tylin,u
Euroxime,Duphalac,u
Saphciferol-2000,Maxi-Peel Solution No. 4,u
Neurophrine,Astrofen,u
Robitussin EX,Normabrain-800,u
F-ZEEN,Ivtig,u
Lotadim,Decolgen,u
Ampic-500,Folart,u
Bacracil,Diclonac,u
Gliflomet 1000 + 10,Anplat,u
HAPI-C + Z,Rotoket,u
Depamax,Lotrilip,u
Transderm-Nitro 5,Amlocare Plus,u
Normabrain-800,Sildiaz,u
Biemefrin,Cerin-250,u
Healthcare Paracetamol (For Export Only),Biemefrin,u
Normabrain-800,Khrizcopan 10,u
Gotazo IV,Asterol,u
Dilantin,Hepses,u
Tractoban,Martham,u
Amlobes,Astrofen,u
Eslo 20,Ketroxen,u
Polynerv 1000,Emepraz-40,u
Drexabion,Acrolim 0.1,u
Amlobes,Gastrosaph,u
Ursodynova 300,Amlocare Plus,u
Goxy Inj,Feona FZ,u
DIPP-4 PLUS,Zolvar,u
Sofenac,Ironse,u
Emzart 80,J-Tinib,u
Metacartin,Sinustap,u
Norash,Unotation,u
Kingfloxin,Essenscents,u
Biemefrin,Apcee,u
Ketomitab,Meditrexed-500,u
Torval-80,Endosine,u
Kedar,Flammasul,u
Gem Pan 1000,Aziro-500,u
CEFTAMED,Taksorbet,u
Providol,Irbevex 300,u
Josilvite,Triloupe,u
Muskelax,Gotazo IV,u
Dimetapp DM Cold and Cough Elixir (Colour Free),Prixanep-500,u
Urogen,DARYTH,u
Huanopril,J-Tinib,u
Malapine-10,Kedar,u
Roxxin,Telfast,u
Saver Select,Josilvite,u
Mepracid 40,Zerone-Sul,u
Hepamedica,Plogrel,u
Muconil,Torval-80,u
Roxxin,Prazobac,u
Sitixime,Prebamin 150,u
Tramicet,Ampic-500,u
Tylin,Josilvite,u
Mupifer-C,Livertiale,u
Latosil,Multibet Plus,u
Glocare Plus,CFX-200,u
Clavaxie 312.5 DT,Olangem OD 20,u
Complivit Plus,Gabasyn,u
CEFTAZIDEN,Pantin 40,u
CIFREM,Mupisur,u
Astrofen,Taksorbet,u
Goxsime IV,Floxsafe,u
Pranol,Medwin,u
Metdazid,Cerin-250,u
Zantol,Hyolax,u
Mucolyptus,Tiradol,u
Telday H 80/12.5,Fevaxid DS 250,u
Accetaxime,Euromycin,u
Polyderm 4,Khrizcopan 10,u
Zyrova 20,Astrofen,u
MON-G C,Axbin,u
Gabasaph-300,Zincsulsaph,u
Rondvit Plus C,Neo-Synalar 10,u
Irbenov-300,Pneumocon 13,u
Diakon MR,Clopres,u
Robitussin EX,Euroxime,u
Twinrix Adult,Trenaxin,u
Fedpain,Oxamax 500,u
Pregalife,Dilantin,u
Pantopraz IV,Erlocip 150,u
Eslo 20,Rifoxane,u
Sitixime,Feona FZ,u
Anifer,Dilantin,u
Clavaxie 312.5 DT,Nazogen,u
Amikate,Olandus ODT 5,u
Thiosol,Cefohab,u
Goxsime IV,Symdex-D Forte,u
Tigilyn,Lozamex,u
Emepraz-40,DIPP-4 PLUS,u
Cavsamir,Euroxime,u
Atropos,Awanay Forte,u
Cefohab,Piperwell,u
Welzpime 1000,Clonisaph-Inf,u
Luzinc,Lozamex,u
Histacort,Nulong 10,u
Gastrosaph,Decolgen,u
Powermint,Welzpime 1000,u
Zylura 80,Muskelax,u
Zithrovic,Telday H 80/12.5,u
Vancokin,Ranipen,u
Dorexcef,Olzitec,u
Sulbacin 0.75,Gabasyn,u
Metacartin,Saphylline,u
Telday H 80/12.5,Maxitron,u
Muskelax,Aldic,u
Aldic,Rabaphen,u
Klomif,Avax,u
Remicade,Irbevex 300,u
Cefukon-DS,Indirab,u
Cefolic,Zerone-Sul,u
Tylin,Zetron,u
Gliflomet 500 + 5,Accetaxime,u
Polyderm 4,Pregalife,u
HAPI-C + Z,Voriz,u
Hepamedica,Tigilyn,u
Bronchilax,Luzinc,u
Elifer,Apcee,u
Xephyra 30,Myrevit-B Forte,u
Glimesaph T4,Haruvita,u
Medifortan-C Plus Zinc,Clopres,u
CIFREM,Obrex,u
HES-130,Cilosol 50,u
Lozamex,Roxime,u
Zenkast,Zetron,u
Bacracil,Ketroxen,u
Valazyd AM 10/160,Medicol I-400,u
Acecof,Sybromex,u
Qortisol,Unotation,u
Amikate,Kingfloxin,u
Brexi 0.5,Prazkon,u
Lovaz,Nicaright,u
Avax,Avator,u
OTOFLOX,Voriz,u
Voltaren Emulgel 12 Hours,Triloupe,u
Depamax,Strocit 4 mL,u
Livertiale,Avax,u
Xephyra 30,Dexplatin,u
Cefolic,Udcapro,u
Nicaright,Nature-E,u
Diflu,Biozart 50,u
Cortef-250,Zincsulsaph,u
ARB,Ezz-C,u
Ivtig,Onecure,u
Irebevex 150,Hematozol 50,u
Cosimetz,Accetaxime,u
Alozure,Bronchilax,u
Multibet Plus,Folart,u
Clavaxie 312.5 DT,Histakon,u
Tazidem,Profmax,u
Dimetapp DM Cold and Cough Elixir (Colour Free),Cefohab,u
Acecof,Amtacil,u
Prozin,Cortef-250,u
Muskelax,Klomif,u
Xet 20,Asvimol,u
Saver Select,Piorance-15,u
Talafil,Asterol,u
XOVIRAL,Erlocip 150,u
Cosimetz,Mucolyptus,u
Josilvite,Maxitron,u
Prasusafe,Medifortan-C Plus Zinc,u
Flovidiazine,Avax,u
Medzotam,Parabufen,u
Essenscents,Diabee,u
Transderm-Nitro 5,Silbecor,u
Belket,Eye Glo Relief,u
Multibet Plus,Asvent,u
Angimet,Milgesic Forte,u
Transmetil,EC-Vit,u
Zitabin-200,Alcoshield Ethyl Alcohol 70% Solution (Armour Boost),u
Medicol I-400,Milgesic Forte,u
Pemtero 500,Muconil,u
Apilone,Luzinc,u
Hepamedica,Biemefrin,u
Histakon,Sanoxime,u
Orfemed,Milgesic Forte,u
Pio-Source,Nutri-Aid,u
Glyhart,Biemefrin,u
Cetirid,Histacort,u
Sanoxime,Rifoxane,u
Luzinc,Thiosol,u
Floxsafe,Levesaph,u
GOMILLIN 500,Mepracid 40,u
Emzart 80,Xephyra 30,u
Hyolax,Klomif,u
Genoxiclav,Clofina,u
Acecof,Arcimet,u
Cefitrene 100,Tramicet,u
Rotoket,Providol,u
Ranipen,Qortisol,u
Cosopt,Fedpain,u
Strocit 4 mL,Prazobac,u
Zantol,Asterol,u
Pantopraz IV,Nazogen,u
Decolgen,Folironplex,u
Ammocil,Transmetil,u
Olandus ODT 5,Accetaxime,u
Zyrova 20,Klomif,u
Histacort,Saphmustin,u
Mucolyptus,Neo-Synalar 10,u
Zerone-Sul,Atropos,u
Vancokin,Mentra 10,u
Myrevit-B Forte,Thiosol,u
Torval H 320/12.5,Brexi 0.5,u
Oxalivid 100,Ketodix,u
Mupifer-C,Ceftris,u
Xaroban,Medicol I-400,u
Pemtero 500,Tazidem,u
Milgesic Forte,Pio-Source,u
Torval H 320/12.5,Floxsafe,u
Latosil,Complivit Plus,u
Irebevex 150,Hycortil,u
Ecolide,Udcapro,u
Asterol,SUREF,u
Irebevex 150,J-Tinib,u
Medwin,Vigadexa,u
Bronchonov,Goxy Inj,u
Omnicure-1,Histakon,u
Haruvita,Feona FZ,u
Emzart 80,Urogen,u
Cefohab,Eye Glo Relief,u
Cetirid,Irbevex 300,u
Fedpain,Ranipen,u
Insulyf-30/70 (Biphasic),Acuvis,u
Ursodynova 300,Sybromex,u
Cavsamir,Saphmustin,u
Diclonac,EC-Vit,u
Nervilor 150,Gliflomet 1000 + 10,u
Asvimol,Medicol I-400,u
Cefolic,Polynerv 1000,u
Nature-E,Atussin,u
Saphciferol-2000,Polyderm 4,u
Fixcure,Omnicure-1,u
Zerone-Sul,Esmazol,u
Platikon,Cerox,u
Ammocil,Diflu,u
Procee Plus,Preven-Z Gold,u
Cistovent,Paraflu,u
Olandus ODT 5,Muskelax,u
Eye Glo Relief,Providol,u
Dorexcef,Lox,u
Colvan,Essenscents,u
Ironse,Bronchonov,u
Ibles,DAPA-5,u
Zantol,Epribenz-10,u
CIFREM,Cerin-250,u
Krijenta,Kingfloxin,u
Vancokin,Sofenac,u
Naphcon-A,Acuvis,u
Welzpime 1000,Cefolic,u
Martham,Cefohab,u
Lotadim,Aldic,u
Folironplex,Amlobes,u
Latosil,Gliflomet 500 + 5,u
Ketodix,MON-G C,u
Vertisaph-8,Pentaglobin,u
Saver Select,Histacort,u
Ketodix,Asvimol,u
Prazobac,Kodex,u
Ampic-500,Saphylline,u
Dorexcef,Piorance-15,u
Folironplex,Ezz-C,u
Tazidem,Apcee,u
Pause 500,Varivax,u
Orfemed,Goxsime IV,u
Roxxin,Gliflomet 500 + 5,u
Dafenac,Meditrexed-500,u
Feona FZ,Gabasyn,u
Duphalac,Metacartin,u
CFX-200,Julitam I.V.,u
Amlobloc Duo,Healthcare Paracetamol (For Export Only),u
Muskelax,GOMILLIN 500,u
Flovidiazine,Accetaxime,u
Silgram,Transmetil,u
Muconil,Aldic,u
Xephyra 30,Piorance-15,u
Gabasyn,Zolvar,u
Prozin,Diakon MR,u
Ketroxen,Tigilyn,u
F-ZEEN,Clavaxie 312.5 DT,u
Amlobes,Telminex-80,u
Telfast,Eslo 20,u
Asvimol,ESSENCEE,u
Bronchilax,Roxxin,u
RegiCee,Gem Pan 1000,u
Preven-Z Gold,Xephyra 30,u
Dilantin,Cefohab,u
Astrofen,Xafariv 15,u
SUREF,Martham,u
Diflu,Histakon,u
Ipracare,Xephyra 30,u
SUREF,Plogrel,u
Luzinc,Fulzimed,u
Histacort,Angimet,u
Paraflu,Glyhart,u
Forair 250 DPI,Symdex-D Forte,u
Latosil,Erlocip 150,u
Sybromex,Xafariv 15,u
Zeenate,Olandus ODT 5,u
Eye Glo Relief,Julitam I.V.,u
Ranipen,Irbenov-300,u
Folart,Sulbacin 0.75,u
Clavaxie 312.5 DT,Roxime,u
Feravin,Flucopharm,u
Endosine,Cefiden,u
Twinrix Adult,BRILIPAN-20,u
Asvimol,Accetaxime,u
Ipracare,Goxy Inj,u
Simbrinza,Dimetapp DM Cold and Cough Elixir (Colour Free),u
Frenvo,Diclonac,u
Silbecor,Coxigen-60,u
Olandus ODT 5,Mucoriz,u
Gotazo IV,Luzinc,u
Ketomitab,Bactezole,u
Piperwell,Monphevin,u
Xylocare,Tiradol,u
Emizole,Transmetil,u
Arcimet,Nervcedil,u
Gem Pan 1000,Xylocare,u
Tylin,Asterol,u
Sybromex,Medwin,u
Sitixime,Amikate,u
Cavsamir,Nebstyle 5,u
Zylura 80,Irebevex 150,u
Bacracil,Zolid Plus,u
Zenkast,Geozit,u
Zyrova 20,Pranol,u
Fixcure,Malapine-10,u
Amtacil,Nulong 10,u
Healthcare Paracetamol (For Export Only),Powermint,u
Amlocare Plus,Cerox,u
Propravest,Zolvar,u
Beralipids,Euroxime,u
Saphmirate-T50,Polynerv 1000,u
Vertisaph-8,Hematozol 50,u
Uriflo-D,Medwin,u
CEFTAMED,Dimetapp DM Cold and Cough Elixir (Colour Free),u
Trimevasc,Ketomitab,u
Flammasul,Zefifarm,u
Bacracil,Preven-Z Gold,u
Obrex,Sanoxime,u
White Flower SR,Colvan,u
Amapine V 5/160,Vigadexa,u
Cosimetz,Xet 20,u
Decolgen,GOMILLIN 500,u
Gompsul 750,Zenkast,u
Roxxin,Pause 500,u
Exalac,Depamax,u
Pranol,Cefukon-DS,u
Cerin-250,Irbevex 300,u
Emizole,Livertiale,u
Mepracid 40,Mupifer-C,u
Normabrain-800,Julitam I.V.,u
G-PRAZ,Carbastal,u
Glocare Plus,Lovaz,u
Amikate,Ranipen,u
Goxy Inj,ESSENCEE,u
Triloupe,Cefiden,u
Pause 500,Relzin,u
Robitussin EX,Flovidiazine,u
Ammocil,Regivell,u
Cefiden,RegiCee,u
Saver Select,Axbin,u
Strocit 4 mL,Xafariv 15,u
Providol,Telday H 80/12.5,u
Krijenta,Cilosol 50,u
Drexabion,Livamin,u
Voriz,Irbenov-300,u
Prazobac,EC-Vit,u
Urogen,Zerone-Sul,u
Naphcon-A,Saphmirate-T50,u
Cefukon-DS,Geozit,u
Voltaren Emulgel 12 Hours,XAMIOL,u
Gofuroxime,F-ZEEN,u
Ceftris,ESSENCEE,u
Hycortil,G-PRAZ,u
Mentra 10,Glocare Plus,u
Irebevex 150,Omnicure-1,u
Polynerv 1000,Regivell,u
Maxi-Peel Solution No. 4,Talafil,u
Brexi 0.5,Bactezole,u
Indirab,Bronchonov,u
Aperusvit F,Twinrix Adult,u
Livamin,Siderfol,u
Ampic-500,Mepracid 40,u
Histakon,Voriz,u
Uriflo-D,Folironplex,u
Haruvita,Providol,u
Hematozol 50,Ambrogen,u
Eracef-S,Tazidem,u
Dorzodin Plus,Ibles,u
Irebevex 150,G-PRAZ,u
Apcee,Sitixime,u
Zyrova 20,Rozuhil-20,u
Duphalac,Fevaxid DS 250,u
Diakon MR,Cistovent,u
Floxsafe,Ketodix,u
Giran-16,Docxol,u
Belket,Dexplatin,u
Vancokin,G-PRAZ,u
Sildiaz,Kingfloxin,u
Kingfloxin,Glocare Plus,u
Silgram,Flovidiazine,u
Medzotam,Saphmirate-T50,u
Oxalivid 100,Talafil,u
Gofuroxime,Zefifarm,u
Nutri-Aid,Nizoled-600,u
Livertiale,Cavsamir,u
Eopenem,Esmazol,u
Unotation,Transderm-Nitro 5,u
Tylin,Bronchonov,u
Drexabion,Exalac,u
Twinrix Adult,Symdex-D Forte,u
Talafil,Kedar,u
Portemp,Valazyd AM 10/160,u
Accetaxime,Rabaphen,u
Avax,Maalum,u
Amlobes,Nervilor 150,u
CIFREM,Apcee,u
Acetaffein,Voltaren Emulgel 12 Hours,u
Prazobac,Telday H 80/12.5,u
Mepracid 40,Neurophrine,u
Asterol,Dafenac,u
Silgram,Preven-Z Gold,u
Fixcure,Complivit Plus,u
Pregalife,Zenkast,u
Neo-Synalar 10,Medicol I-400,u
Acrolim 0.1,Naabak,u
Acrolim 0.1,Prazkon,u
Sybromex,Roxime,u
Atorsaph,Bactezole,u
Nicaright,Portemp,u
Gompsul 750,Diflu,u
Obrex,Pio-Source,u
Cefiden,XOVIRAL,u
Medifortan-C Plus Zinc,Pause 500,u
Piperwell,Dafenac,u
Amapine V 5/160,Feona FZ,u
Exalac,Docxol,u
Esmazol,Xaroban,u
Angimet,Euromycin,u
Pause 500,Indirab,u
Siderfol,Kingfloxin,u
Roxxin,Saphmirate-T50,u
Olangem OD 20,Neo-Synalar 10,u
Awanay Forte,Luzinc,u
Saver Select,Biozart 50,u
Pregalife,Flovidiazine,u
Flovidiazine,Decolgen,u
Udcapro,Elifer,u
Linesave,Asterol,u
Irbevex 300,Hepses,u
Nervcedil,Silbecor,u
Plasid,Ketodix,u
Tazidem,Prixanep-500,u
Cistovent,Zeenate,u
Lovaz,Gastrosaph,u
Emzart 80,Amlocare Plus,u
Elifer,Ampic-500,u
Ivtig,Mucolyptus,u
Myrevit-B Forte,Obrex,u
Tylin,Ibles,u
Diabee,Indirab,u
Clavxytin,Xet 20,u
Vesogen,Accetaxime,u
Krijenta,Amidozil,u
Milgesic Forte,Ammocil,u
Cordizar,Zolid Plus,u
Biozart 50,Accetaxime,u
Glocare Plus,Complivit Plus,u
Polyderm 4,Zerone-Sul,u
Metdazid,Atorsaph,u
Anplat,Mupifer-C,u
Mucoriz,Tres,u
MON-G C,Naphcon-A,u
Cetirid,Geobactam-1.5,u
Saphciferol-2000,Geozit,u
Strocit 4 mL,Voltaren Emulgel 12 Hours,u
Tiradol,Endosine,u
Voriz,Asterol,u
Ursodynova 300,Rondvit Plus C,u
Khrizcopan 10,Atorsaph,u
Ketomitab,Nebstyle 5,u
Amlobloc Duo,Nebstyle 5,u
Pentaglobin,Xafariv 15,u
Flammasul,GOMILLIN 500,u
Zetron,Luzinc,u
Stanis,Torval-80,u
Mentra 10,Maxi-Peel Solution No. 4,u
Propravest,Amlobes,u
Telfast,Bluecozone,u
Paraflu,SPIRE,u
Muconil,Ironse,u
Zeenate,Telfast,u
Acecof,Luzinc,u
OTOFLOX,Mucoriz,u
Docxol,Ranipen,u
Indirab,Acetaffein,u
Trenaxin,Cavsamir,u
Onecure,Procee Plus,u
Anifer,Saphixime 200,u
Tigilyn,Zantol,u
Procee Plus,Tacroz Forte,u
Saphciferol-2000,Medicol I-400,u
Fedpain,Pio-Source,u
Maalum,Trimevasc,u
Rondvit Plus C,Powermint,u
Erlocip 150,Preven-Z Gold,u
Transmetil,Cerin-250,u
Urogen,Tres,u
Ivtig,Astrofen,u
Siderfol,Kodex,u
HES-130,Axbin,u
Preven-Z Gold,Silgram,u
Fedpain,Pause 500,u
Tigilyn,SUREF,u
Regivell,Livamin,u
Ceftris,Ecolide,u
Zolvar,Pantopraz IV,u
Strocit 4 mL,Zetron,u
Zenkast,Risek 40,u
Eslo 20,Vancokin,u
Geobactam-1.5,Nulong 10,u
Epribenz-10,Zithrovic,u
Carbastal,Klomif,u
Tiradol,Olangem OD 20,u
Syngly-4,Belara,u
Anplat,Medifortan-C Plus Zinc,u
Mentra 10,Prasusafe,u
Pranol,Rifoxane,u
Flammasul,Profmax,u
Lozamex,White Flower SR,u
Multibet Plus,Gofuroxime,u
Mentra 10,SUREF,u
BRILIPAN-20,Avax,u
Piperwell,Providol,u
Rabaphen,Florvast 80,u
Mepracid 40,Syngly-4,u
Ranipen,Syngly-4,u
White Flower SR,Metacartin,u
Diakon MR,Floxsafe,u
Geozit,Regivell,u
DARYTH,Goxsime IV,u
Geozit,Angimet,u
Valazyd AM 10/160,Aldic,u
Plogrel,Gliflomet 500 + 5,u
Medicol I-400,Preven-Z Gold,u
Emzart 80,Paraflu,u
Prozin,Ipracare,u
Zyrova 20,Anifer,u
Fendexi,Tramicet,u
Pause 500,Dafenac,u
Anplat,Acetyphil,u
Trenaxin,Duphalac,u
ESSENCEE,Insulyf-30/70 (Biphasic),u
Alozure,Cefitrene 100,u
Orfemed,Livertiale,u
Tractoban,Cetirid,u
Rifoxane,Kingfloxin,u
Relzin,Euroxime,u
Rotoket,Saver Select,u
Flazole,SPIRE,u
J-Tinib,Diflu,u
Nulong 10,Sanoxime,u
Rozuhil-20,Belket,u
Amlobes,Axbin,u
Genoxiclav,Trimevasc,u
Polyderm 4,ESSENCEE,u
Transderm-Nitro 5,Extocin,u
Tylin,Clopres,u
Fulzimed,Emzart 80,u
Acecof,Extocin,u
Cerin-250,Gabasaph-300,u
Roxxin,Josilvite,u
Acrolim 0.1,Diakon MR,u
Atussin,Muconil,u
Nulong 10,Clopres,u
J-Tinib,Bluecozone,u
Livamin,MON-G C,u
Healthcare Paracetamol (For Export Only),Asterol,u
Genoxiclav,Zyrova 20,u
Colvan,Acetaffein,u
Atropos,Tres,u
Mucoriz,Tacroz Forte,u
Linesave,Prasusafe,u
Endosine,Clavxytin,u
Zincsulsaph,Dimetapp DM Cold and Cough Elixir (Colour Free),u
Fedpain,Amlocare Plus,u
Cefukon-DS,Naabak,u
Pregalife,Enervon C,u
Flovidiazine,Hyolax,u
Amlobloc Duo,Zetron,u
Krijenta,Histacort,u
Dilantin,Unotation,u
Zetron,Piperwell,u
Prazkon,Silbecor,u
Latosil,Bluecozone,u
Florvast 80,Lotadim,u
Tractoban,Valcef,u
Zobexelle,Julitam I.V.,u
Cerin-250,Nutri-Aid,u
Folart,Ibles,u
Pneumocon 13,Amapine V 5/160,u
Moxinova CV,Livamin,u
Maxi-Peel Solution No. 4,Axbin,u
Fevaxid DS 250,Irbenov-300,u
DARYTH,Onecure,u
Emizole,Zincsulsaph,u
Belara,Cefolic,u
Prebamin 150,Welzpime 1000,u
Lovaz,Pantin 40,u
Goxy Inj,Ranipen,u
Voricoz,Sinustap,u
Zeenate,Polyderm 4,u
Bico-120,Livertiale,u
Lox,Dorexcef,u
Complivit Plus,Amikate,u
Transmetil,Norash,u
Apcee,Diabee,u
Vancokin,Levesaph,u
XAMIOL,Elifer,u
Kedar,Dilantin,u
Avator,Indirab,u
Hematozol 50,Tiradol,u
Tiradol,Flazole,u
Ranipen,Zantol,u
Eracef-S,Preven-Z Gold,u
Insulyf-30/70 (Biphasic),Diakon MR,u
Malapine-10,Amikate,u
Apcee,Ursodynova 300,u
Histacort,Indirab,u
Engerix B,Drenex,u
Gompsul 750,Kedar,u
Krijenta,Mucolyptus,u
Talafil,Pio-Source,u
Vesogen,Talafil,u
Feona FZ,Roxxin,u
Fulzimed,Ranipen,u
Rixan 20,Enervon C,u
Ketomitab,Moxinova CV,u
Cefolic,Paraflu,u
Piorance-15,Indirab,u
Cavsamir,Prazkon,u
Floxsafe,Talafil,u
Euroxime,Pantopraz IV,u
Ketodix,XOVIRAL,u
Mucolyptus,Medwin,u
Plasid,Rixan 20,u
Irebevex 150,Qortisol,u
Uriflo-D,Regivell,u
Syngly-4,Geozit,u
Muskelax,Exalac,u
Mupifer-C,Ekosart,u
Omnicure-1,Powermint,u
Trimevasc,Apcee,u
Erlocip 150,Taksorbet,u
Neo-Synalar 10,Rondvit Plus C,u
Oxalivid 100,Vigadexa,u
Parabufen,Pentaglobin,u
J-Tinib,Metacartin,u
Profmax,Lotadim,u
Extocin,Nulong 10,u
Sildiaz,Glocare Plus,u
White Flower SR,Saphmustin,u
Meditrexed-500,Maxi-Peel Solution No. 4,u
Tylin,Urogen,u
Malapine-10,Norash,u
Pantin 40,Acuvis,u
Complivit Plus,Cistovent,u
Luzinc,Kingfloxin,u
Arcimet,Welzpime 1000,u
Telminex-80,Silbecor,u
Silgram,Nazogen,u
Sildiaz,Symdex-D Forte,u
Sinustap,Rifoxane,u
Ampic-500,Voriz,u
Tigilyn,Essenscents,u
Olangem OD 20,Gliflomet 500 + 5,u
Acetyphil,OTOFLOX,u
Prasusafe,Fixcure,u
Dimetapp DM Cold and Cough Elixir (Colour Free),Orfemed,u
Colvan,Irebevex 150,u
Apilone,Lozamex,u
Mentra 10,Depamax,u
Cefohab,Qortisol,u
Cefitrene 100,Multibet Plus,u
Josilvite,Belket,u
Cefohab,Siderfol,u
HES-130,Trimevasc,u
Andros,Relzin,u
Hinuron-E,Nutri-Aid,u
Vigadexa,Robitussin EX,u
Zetron,Platikon,u
Zetron,Hinuron-E,u
Axbin,Risek 40,u
Hyolax,Ampic-500,u
Rabaphen,Siderfol,u
Anifer,Emizole,u
Zerone-Sul,Zobexelle,u
Krijenta,Amlocare Plus,u
Biozart 50,Amikate,u
F-ZEEN,Parabufen,u
ARB,Myrevit-B Forte,u
Cavsamir,Neo-Synalar 10,u
AMSUL,Folironplex,u
Biozart 50,Erlocip 150,u
Powermint,RegiCee,u
Pregalife,Sulbacin 0.75,u
Gabasyn,Ursodynova 300,u
Zyrova 20,Stanis,u
Kingfloxin,Platikon,u
Malapine-10,CIFREM,u
Acetaffein,Beralipids,u
Medifortan-C Plus Zinc,Amlobloc Duo,u
Pemtero 500,Stanis,u
Pause 500,Nature-E,u
Sybromex,Risek 40,u
Nizoled-600,Orfemed,u
Neo-Synalar 10,Welzpime 1000,u
Stanis,Naphcon-A,u
Remicade,Thiosol,u
Xet 20,Folironplex,u
Zetron,G-PRAZ,u
Voriz,Euroxime,u
Cortef-250,Milgesic Forte,u
Feravin,Essenscents,u
Xafariv 15,Esmazol,u
Nicaright,Biemefrin,u
XAMIOL,Beralipids,u
Astrofen,BRILIPAN-20,u
Ketomitab,Feona FZ,u
Roxxin,Tiradol,u
Providol,Sildiaz,u
Alcoshield Ethyl Alcohol 70% Solution (Armour Boost),Metacartin,u
Eracef-S,Mucoriz,u
Cosimetz,Nicaright,u
Xet 20,DAPA-5,u
